,ad_url,advertiser_name,impressions,spend_usd,youtube_id,video_available,text,words,m_label
10,https://transparencyreport.google.com/political-ads/library/advertiser/AR572103765679669248/creative/CR122849911640162304,Alliance for Justice Action Campaign,10k-100k,1k-50k,bkQUfwMNUnc,True,music president biden just nominated one of the country s top voting rights lawyers to become a federal judge dale ho has spent his career defending the right to vote and fighting voter suppression he s argued a supreme court case defending democracy and won the through line i think throughout my career has been a commitment to the equality of all people tell your senators confirm dale ho a defender of our democracy,"right to vote,nominated,voter suppression,voting rights,supreme court",governance
11,https://transparencyreport.google.com/political-ads/library/advertiser/AR322809260931022848/creative/CR529185428801060864,MALONEY FOR CONGRESS,100k-1M,1k-50k,ZxThpvGEpHo,True,i will fight for a green new deal to hold big oil accountable for affordable housing to forgive student debt for health care for all for voting rights for safe streets and criminal justice reform for a city and government that works for all of us,"green new deal,student,criminal justice,big oil,criminal,health,voting rights,student debt,justice reform,affordable housing,green new,new deal,health care","education,environment,governance,health,safety,social programs"
12,https://transparencyreport.google.com/political-ads/library/advertiser/AR151615506644729856/creative/CR307113766804258816,AMERICAN ACTION NETWORK,100k-1M,1k-50k,EU6g-LFozt4,True,middle class americans are struggling to find affordable housing but not congressman jeffrey jeffrey s paying only 200 in property taxes on his 1 2 million dollar condo big old tax break thanks to a law jeffrey supported a sweetheart deal saving jeffrey s nearly 12 grand while jeffries is pushing higher taxes on us we have to make sure the well connected pay their fair share tell jeffrey start with yourself and stop raising our taxes,"middle class,tax,affordable housing,taxes,law","economic,governance,social programs"
13,https://transparencyreport.google.com/political-ads/library/advertiser/AR219675448202756096/creative/CR344322339799826432,REP. JOE MORELLE - U.S. HOUSE OF REPRESENTATIVES,100k-1M,1k-50k,xTcVCKibNWY,True,joe morelli fights for our families that s why he returned over 3 7 million dollars to constituents,no words,no topic
14,https://transparencyreport.google.com/political-ads/library/advertiser/AR468135801583042560/creative/CR407914656376553472,ZELDIN FOR NEW YORK,100k-1M,1k-50k,E7JaPh5_nWg,True,music i m highly suspicious of those in government who say that parents shouldn t be more involved in their kids education try to talk these great parents from showing up to be involved in curriculum being involved in their kids education because you know what a parent has a fundamental right to control the upbringing of their child and they do not relinquish that right because they send their kids off to school we are going to take back our country and our state let s fight for our kids and their future losing is not an option,"curriculum,education,school","education,social programs"
15,https://transparencyreport.google.com/political-ads/library/advertiser/AR481859527763820544/creative/CR473944865109966848,1111 LLC,100k-1M,1k-50k,Nlc8TGeusVo,True,urgent the u s is now permitting seniors with windows older than five years old to get new windows from the efficient windows replacement program also known as ewr this efficient windows replacement program is helping seniors with windows over five years old but americans are now saying it s unpatriotic that the program is only available to those 55 or older if you have windows over five years old and haven t claimed this efficient windows replacement program act now before the u s closes the program down it only takes 60 seconds to see if you qualify,no words,no topic
16,https://transparencyreport.google.com/political-ads/library/advertiser/AR322809260931022848/creative/CR63999101519265792,MALONEY FOR CONGRESS,100k-1M,1k-50k,l4sKS82_6QQ,True,i ve been fighting for progressive values my entire life and i m not stopping now my commitment has kept me bold and my persistence has delivered real progress i ve done the work i will keep doing the work i don t give up,values,polarizing
17,https://transparencyreport.google.com/political-ads/library/advertiser/AR388565450750951424/creative/CR2944732657352704,Friends for Kathy Hochul,10k-100k,100-1k,9o-wbQOyMa4,True,i m cutting taxes for middle class families because that s who i m working for,"middle class,taxes",economic
18,https://transparencyreport.google.com/political-ads/library/advertiser/AR388565450750951424/creative/CR446549295953346560,Friends for Kathy Hochul,≤ 10k,≤ 100,lLfw41piWBg,True,my parents taught me not to waste time when there s work to do so i ve signed over 400 bills and i m cutting taxes for middle class families facing rising costs because that s who i m working for,"middle class,taxes",economic
19,https://transparencyreport.google.com/political-ads/library/advertiser/AR468135801583042560/creative/CR392753902858010624,ZELDIN FOR NEW YORK,≤ 10k,≤ 100,lHPwIYWLp_g,True,some say new york should just turn out the lights endless corruption liberal crime policies unaffordable living people heading for the exits but not lee zeldin former 82nd airborne so surrendering is not in his blood a fighter who s won 7 tough elections dedicated family man and a tax fighting trusted conservative it s time to save our state,"corruption,liberal,tax","economic,governance,polarizing"
20,https://transparencyreport.google.com/political-ads/library/advertiser/AR572103765679669248/creative/CR203934496142131200,Alliance for Justice Action Campaign,≤ 10k,≤ 100,m0ddpYiUzjY,True,civil rights attorney dale ho has dedicated his career to protecting our most basic constitutional right the right to vote he s fought against voter suppression efforts aiming to disenfranchise people of color and one i have sought as a voting rights lawyer to try to ensure that every american who s eligible to vote has an opportunity to do so across the ideological spectrum now president biden has nominated this experienced lawyer to become a federal judge tell your senators dale hall will protect civil and human rights for every american confirm dale hall,"right to vote,nominated,voter suppression,voting rights,people of color","governance,social and cultural"
21,https://transparencyreport.google.com/political-ads/library/advertiser/AR219675448202756096/creative/CR285775544644009984,REP. JOE MORELLE - U.S. HOUSE OF REPRESENTATIVES,100k-1M,1k-50k,rRZSbeIqunw,True,it s not about what s happening in congress it s about what s happening at home that s why joe morelli returned nearly 4 million and earned benefits to his constituents because it s their tax dollars and they ve earned it,tax,economic
22,https://transparencyreport.google.com/political-ads/library/advertiser/AR142479355291893760/creative/CR570734736264134656,Suraj Patel 2022,10k-100k,100-1k,ij7I7JMMOW4,True,zurich patel went from bussing tables to serving under president obama and two years ago he almost made it to congress but while suraj has been working to earn your vote the incumbent made a backroom deal to gerrymander young and latino voters out of her district liberal democracy is under threat around the world let s keep it safe here at home surge patel is a new generation democrat fighting for opportunity science our democracy and you paid for by serge patel 2022 music,"liberal,latino","polarizing,social and cultural"
23,https://transparencyreport.google.com/political-ads/library/advertiser/AR142479355291893760/creative/CR347806554709295104,Suraj Patel 2022,10k-100k,100-1k,2TXGM_-ahdU,True,my story it s the story of new york it s of an immigrant family bussing tables filling vending machines and changing hotel bed sheets in the motels that we ran and lived in it s a story of a first generation kid who got to become an attorney work for president obama and now teaches at nyu this is our new york its promise belongs to everyone we deserve representation with vision i m serge patel and in congress i will represent each and every one of us paid for by serge patel 2022,no words,no topic
24,https://transparencyreport.google.com/political-ads/library/advertiser/AR221691299693068288/creative/CR447423820014288896,SAHAK NALBANDYAN,≤ 10k,≤ 100,8Fj9aEnCZq0,True,attention homeowners if you have a meter like this on the side of your house and chances are if you live in southern california you do you can be saving a ton of money on your energy costs there s a program where if you qualify you ll get solar panels installed at your home at zero upfront cost and i do mean zero to find out if you qualify click the link below there are four questions that you answer and then we ll reach out to you and let you know if you qualify music,"solar panels,energy costs",environment
25,https://transparencyreport.google.com/political-ads/library/advertiser/AR56689445138595840/creative/CR204196179909541888,MARKETFUEL SUBSCRIPTION SERVICES,≤ 10k,≤ 100,n8p9bcRbLxs,True,could not retrieve a transcript for the video this is most likely caused by no transcripts were found for any of the requested language codes en for this video n8p9bcrblxs transcripts are available in the following languages manually created none generated vi vietnamese auto generated translatable translation languages af afrikaans sq albanian am amharic ar arabic hy armenian az azerbaijani bn bangla eu basque be belarusian bs bosnian bg bulgarian my burmese ca catalan ceb cebuano zh hans chinese simplified zh hant chinese traditional co corsican hr croatian cs czech da danish nl dutch en english eo esperanto et estonian fil filipino fi finnish fr french gl galician ka georgian de german el greek gu gujarati ht haitian creole ha hausa haw hawaiian iw hebrew hi hindi hmn hmong hu hungarian is icelandic ig igbo id indonesian ga irish it italian ja japanese jv javanese kn kannada kk kazakh km khmer rw kinyarwanda ko korean ku kurdish ky kyrgyz lo lao la latin lv latvian lt lithuanian lb luxembourgish mk macedonian mg malagasy ms malay ml malayalam mt maltese mi māori mr marathi mn mongolian ne nepali no norwegian ny nyanja or odia ps pashto fa persian pl polish pt portuguese pa punjabi ro romanian ru russian sm samoan gd scottish gaelic sr serbian sn shona sd sindhi si sinhala sk slovak sl slovenian so somali st southern sotho es spanish su sundanese sw swahili sv swedish tg tajik ta tamil tt tatar te telugu th thai tr turkish tk turkmen uk ukrainian ur urdu ug uyghur uz uzbek vi vietnamese cy welsh fy western frisian xh xhosa yi yiddish yo yoruba zu zulu if you are sure that the described cause is not responsible for this error and that a transcript should be retrievable please create an issue at please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error also make sure that there are no open issues which already describe your problem,"persian,estonian,turkish,khmer,kurdish",foreign policy
26,https://transparencyreport.google.com/political-ads/library/advertiser/AR468135801583042560/creative/CR554690662591627264,ZELDIN FOR NEW YORK,≤ 10k,≤ 100,QPqm3k9WMAU,True,are we ready to fire kathy hochul do we want to repeal cashless bail how about firing district attorneys who refuse to enforce the law like alvin bragg we oppose the defund the police movement entirely and we do unapologetically support our men and women in law enforcement we do it for the kids we do it for our safety are we ready to save our state losing is not an option,"law,police,safety,bail","governance,safety"
27,https://transparencyreport.google.com/political-ads/library/advertiser/AR219675448202756096/creative/CR58765975926865920,REP. JOE MORELLE - U.S. HOUSE OF REPRESENTATIVES,100k-1M,1k-50k,AT9RMxt8zIo,True,joe morelli knows we can t just sit back when families are struggling he led the fight to successfully end surprise medical billing practices and make child care more affordable in monroe county because he puts our families first,medical billing,social programs
28,https://transparencyreport.google.com/political-ads/library/advertiser/AR67216822297952256/creative/CR294942035645825024,Ned for CT,100k-1M,1k-50k,KcFV6qz7dJQ,True,while washington bickers here in connecticut i work with both parties to invest in schools healthcare and public safety and now we re fighting to cut taxes i m ned lamont and i approve this message,"safety,healthcare,public safety,taxes,washington","economic,establishment,health,safety"
29,https://transparencyreport.google.com/political-ads/library/advertiser/AR281466421135802368/creative/CR477373004926418944,Republican State Leadership Committee - RSLC,100k-1M,1k-50k,TLFDi2FTo-c,True,attention biden voters if you voted for biden in 2020 you ve been exposed to failures and false promises as a result you may be suffering from a case of biden remorse common side effects include skyrocketing prices for your gas and groceries lack of input in your child s education rampant crime in your once safe neighborhood an embarrassment towards your nation it s not your fault and there s a solution elect state republicans this november let s get back to normal,education,education
30,https://transparencyreport.google.com/political-ads/library/advertiser/AR221691299693068288/creative/CR331192246818832384,SAHAK NALBANDYAN,10k-100k,100-1k,fOCUqnSVIFY,True,if you ve thought about going solar i want you to consider this right this customer right here the only reason he went solar was because of the math behind his electric bill right so if he looks at his bill spills for 132 dollars a month 50 percent of the cost on a monthly basis was for taxes fees and delivery the other 50 was for the actual electricity itself right can you imagine ordering a pizza and paying 100 more just to have it delivered you wouldn t you d go pick it up yourself right and that s exactly what he did he put a power plant on his roof and the best part is he did so for no money out of pocket you can too and you can potentially start saving money right out of the gates if you have a home that qualifies for going solar for no money out of pocket what i want you to do is click on the link below and find out if your home qualifies just click on the link,"power plant,out of pocket,taxes","economic,environment,social programs"
