,ad_url,advertiser_name,impressions,spend_usd,youtube_id,video_available,text,words,m_label
10,https://transparencyreport.google.com/political-ads/library/advertiser/AR56689445138595840/creative/CR204196179909541888,MARKETFUEL SUBSCRIPTION SERVICES,≤ 10k,≤ 100,n8p9bcRbLxs,True,could not retrieve a transcript for the video this is most likely caused by no transcripts were found for any of the requested language codes en for this video n8p9bcrblxs transcripts are available in the following languages manually created none generated vi vietnamese auto generated translatable translation languages af afrikaans sq albanian am amharic ar arabic hy armenian az azerbaijani bn bangla eu basque be belarusian bs bosnian bg bulgarian my burmese ca catalan ceb cebuano zh hans chinese simplified zh hant chinese traditional co corsican hr croatian cs czech da danish nl dutch en english eo esperanto et estonian fil filipino fi finnish fr french gl galician ka georgian de german el greek gu gujarati ht haitian creole ha hausa haw hawaiian iw hebrew hi hindi hmn hmong hu hungarian is icelandic ig igbo id indonesian ga irish it italian ja japanese jv javanese kn kannada kk kazakh km khmer rw kinyarwanda ko korean ku kurdish ky kyrgyz lo lao la latin lv latvian lt lithuanian lb luxembourgish mk macedonian mg malagasy ms malay ml malayalam mt maltese mi māori mr marathi mn mongolian ne nepali no norwegian ny nyanja or odia ps pashto fa persian pl polish pt portuguese pa punjabi ro romanian ru russian sm samoan gd scottish gaelic sr serbian sn shona sd sindhi si sinhala sk slovak sl slovenian so somali st southern sotho es spanish su sundanese sw swahili sv swedish tg tajik ta tamil tt tatar te telugu th thai tr turkish tk turkmen uk ukrainian ur urdu ug uyghur uz uzbek vi vietnamese cy welsh fy western frisian xh xhosa yi yiddish yo yoruba zu zulu if you are sure that the described cause is not responsible for this error and that a transcript should be retrievable please create an issue at please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error also make sure that there are no open issues which already describe your problem,"persian,estonian,turkish,khmer,kurdish",foreign policy
11,https://transparencyreport.google.com/political-ads/library/advertiser/AR194446432348930048/creative/CR3470436654383104,NRSC,≤ 10k,≤ 100,TuhoG6b-4hA,True,could not retrieve a transcript for the video this is most likely caused by subtitles are disabled for this video if you are sure that the described cause is not responsible for this error and that a transcript should be retrievable please create an issue at please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error also make sure that there are no open issues which already describe your problem,no words,no topic
12,https://transparencyreport.google.com/political-ads/library/advertiser/AR47529894803931136/creative/CR74321866436640768,RESOURCE MEDIA A NONPROFIT CORPORATION,≤ 10k,≤ 100,ixoTIKDbgEs,True,the buildback better act is our best chance perhaps our last chance to save the climate from disaster and it will have the benefit of showing the world that the united states is finally willing to enact big serious policy change music climate change isn t a future crisis it s a present crisis we re living through it as we see these deadly record heat waves as we see more frequent flooding and storms if you think it s bad right now you think 2021 had an exceptional level of extreme weather events you don t want to live through what s going to happen 10 years from now 20 years from now if we don t reverse the pace of climate change music our window is shrinking really really fast and the buildback better act is bold it s immediate and it will have the benefit of showing the world that the united states is finally willing to enact big serious policy change which i think will inspire other countries like china like india to make big changes themselves music if president biden goes to scotland without the buildback better act being passed without the investment in clean energy that the buildback better act has he s just not going to be as credible a negotiator with these developing nations as he could be our task is to pass the buildback better act as quickly as possible because the climate s not going to wait for us but we also have to pass it soon to make sure that when the world s leaders meet in glasgow joe biden can talk about this historic investment in electric vehicles he can talk about the payments that we re going to make to electricity providers to get them to give up fossil fuel production you can talk about the civilian conservation corps the thousands of young people that are going to be going out there and helping to build renewable energy projects we need to give the president this tool with which to convince other nations music i was meeting with the indian ambassador just earlier this week and he pointed out to me that well india may eventually pass the united states when it comes to total emissions in the united states on a per capita basis we still release more greenhouse gases than india at a rate 12 times higher so the united states being only five percent of the world s population but about 20 to 25 percent of the world s greenhouse gas emissions um just robs us from the ability to try to get the indians or the chinese or other nations uh to make significant sacrifices the chinese need to uh end the production of coal power plants they need to begin much more quickly their conversion of their main power source from coal to renewables but that involves some amount of money and the chinese look at us and say you re asking us to make this massive short term expenditure to convert from a coal based economy to a renewable based economy but you re not willing to do your part you re not willing to enact a clean energy future for the united states how on earth do you expect us to do it first and foremost a national security issue because americans get killed uh in these extreme weather events but climate change is a national security issue for other reasons so as we see more serious storms as we see more droughts especially in underdeveloped parts of the world that breeds instability that creates the conditions for civil conflict so climate change is making other parts of the world specifically parts of the world where there are extremist groups that have interest in attacking the united states more unstable climate change is creating political instability all around the world and that s terrible for the united states music if we want to figure out how to regain our credibility around the world then we have to pass the buildback better act we ve got to show the world that we recognize the seriousness of the global climate crisis and the fact that the united states is one of the primary contributors to it so we can t lead on other issues if we re not leading on climate nobody s going to listen to us when it comes to pandemic disease or a counter china strategy unless they see us leading on climate so the key to regaining america s sort of global reputation is climate leadership is the buildback better act music,"instability,climate crisis,renewables,extremist,gases,conservation,renewable,fossil,greenhouse,climate,gas emissions,emissions,extreme weather,pandemic,economy,electric vehicles,fuel,power plants,climate change,renewable energy,greenhouse gas,fossil fuel,coal power","covid,economic,environment,foreign policy,social and cultural"
13,https://transparencyreport.google.com/political-ads/library/advertiser/AR140325824329940992/creative/CR261167374902755328,Chad Crow,≤ 10k,≤ 100,PKGnlFJDBK8,True,i believe actions speak louder than words my opponent shelley luther she s got a lot of words but that s all she s got she moved here less than a year ago has never voted republican ever in fact her first republican vote will be for herself and that s a common theme with shelley luther she s all about shelley luther i m standing for reelection on my actions not my words and i d be honored to have your vote in the march 1st republican primary,no words,no topic
14,https://transparencyreport.google.com/political-ads/library/advertiser/AR47529894803931136/creative/CR145301114445627392,RESOURCE MEDIA A NONPROFIT CORPORATION,≤ 10k,≤ 100,ZFsQpVfsBro,True,my life before was like a train wreck is the best way i can describe it i was not the person that god meant me to be and i had nothing i pretty much had every single job you could think of and in every job that i ve had i ve been discriminated against it s hard to believe that my life was saved by solar train horn piano music not too long after my parents divorced my mom became a single mother which caused tension between the two of us i ran away a lot so that eventually led me to a group home and i eventually ran away from there too and that led me to the department of corrections which is where i got my first adult record i was about to be a felon i had charges pending that were really gonna limit my employment opportunities and i didn t know how to change it and didn t feel like i had the support that i needed to really get through that stage in my life so i signed up for jobs partnership at that local church jobs partnership helps people by training them to get jobs to get second third fourth fifth chances in life because rarely do people move up in a straight line in illinois entry level wages are about 10 an hour or about 20 000 a year that s poverty wages and so if we re going to move people out of poverty we have to find them jobs that pay better than that my life was uh a life of addiction criminal activity and failure i was a heroin addict and it came about as a young age i was arrested for possession and manufacture of heroin it destroyed not only myself but my family i would say that was just about the lowest point in my life and i realized that if i didn t change at that time that i was either going to the penitentiary for a long time or i would eventually die as an addict and that s not what i wanted to do my prayers were eventually answered when a program called jobs partnership came into the jail during a recruiting tour they all come out with no hope other than knowing that jobs partnership was there with them when they were in prison so now that they re out of prison and taking us up on the promise that we made that we were gonna be there to help them with these green energy jobs particularly solar jobs we re helping people get around 40 000 a year or better so that s the goal move people up out of the bottom into the middle class change the trajectory of their lives so they can buy houses get cars send their kids to college or trade school or whatever but it changes their vision of what they can accomplish with their lives the folks that typically get jobs in solar right now are cisgender white male under 35 men who have been in construction since they were young adults i work with a lot of black and brown folks in the community and our focus is on formerly incarcerated women specifically a solar training hub is like a direct line for a participant that goes through it to be hired on with a company in a clean energy job the skills that the solar hubs provide is everything from all the way up to that hands on training from what you ll be doing day to day at an actual job this opens the door to actually finding employment and being hired that last step once you have all these skills you re in an interview and they say what are your skills what do you do best you ll use this chart and say ok out of all of these these 5 are the ones i feel i m most good at and i use most frequently the folks that i work with are definitely discriminated against because of their background as soon as they start to do that background search or criminal history search no matter how many diplomas you have or how much experience you have you re immediately written off my community is dark we don t get a lot of information to success no type of career is offered for people like me when i first started with jobs partnership i really had my doubts i was like i don t know if this is really gonna work i actually started at a 3rd grade reading and math level but i still put my all into it every single day and it definitely paid off when i finished i had the highest grades out of the entire class installing solar makes me feel like a hero because i m actually doing something that helps the environment it doesn t even seem like a job it feels like you put on your cape you go out there you save the world these hubs should be everywhere because there are a lot of broken communities there are a lot of black communities and people who need jobs and this could help repair a lot of people s lives the future energy jobs act known as feja was really the start of the process it created a handful of job hubs but all that money s run out and so we need a new bill that s gonna move us to a clean energy economy by 2030 and get us off fossil fuels and that s called the clean energy jobs act ceja the fight to actually becoming a hub has been pretty rough just being completely honest the biggest barrier that we ve had is the fact that the clean energy job act focuses on black and brown communities and there are folks that feel like that s not a priority adding that extra piece that provides jobs to minorities isn t something that people are interested in we have essentially a 6 week window to get the clean energy jobs act through the illinois house it s going to come down to grassroots power grassroots and faith power to engage those legislative decision makers we re facing really a challenge by corporations that have more power than probably any single segment of society in the existence of humanity the big utility corporations they want to control and own the power generation and we re saying that that s just not gonna happen meeting folks in illinois people s action sent me on a road of community organizing finding that value and love in doing something chanting c e j a c ej a chanting c e j a c ej a i ve done canvassing with local organizations also met with representative dan brady so what we re asking you to do is not just to sign this new bill and agree with it but we re actually asking if you can co sponsor the clean energy jobs act are you willing to cosponsor the clean energy jobs act music this is 2021 we have to stand up so whether you re a legislator or whether you re a community member we have to be called to action because enough is enough i want to be able to say to people on the southeast side that you can breathe the air you can drink the water you can play in the park everyone deserves that no matter where you live ceja is a core part of redefining what it means to thrive in 21st century illinois my son he looks at me as being a real dad now a responsible man a respected man and i m also a grandfather and they haven t seen any of the addiction all they have seen is papa is going to meetings papa is going to work papa is always in church my kids are very proud of their father my kids are very proud of their father if the clean energy jobs act bill passes it would be a very overwhelming moment for me i m excited to get that started like i m almost jumping outta my seat i can t wait i d probably laugh at you because i was scared of heights laughs so when i first got on the roof i was nervous the ladder was really my challenge because you have to swing your foot over the ladder to get down so you have to hang off the edge of the roof for a tiny second and that was kinda scary but when i stepped on the roof that s when i knew that this is something i want to do for the rest of my life,"black,fossil,addiction,heroin,middle class,school,environment,fossil fuels,legislator,prison,criminal,college,black communities,wages,jobs,stand up,incarcerated,economy","economic,education,environment,establishment,governance,health,safety,social and cultural"
15,https://transparencyreport.google.com/political-ads/library/advertiser/AR139274416335880192/creative/CR481935016109015040,OKPA FOR CONGRESS,≤ 10k,≤ 100,m3XskEjD-iE,True,my name is edward rauper i was born and raised in nigeria i have been in u s since dallas texas since 1987 and i m seeking nomination to become your representative in the us conference i believe you know that it s time for us man to change the direction america is going we are departing from what makes us america to something that we don t relate you know when bad things are allowed to go on a challenge or unanswered it becomes a tradition so we have to nip this thing now and who else is better to help you nip it than somebody like me who came here as a boss boy had a job that was earning at the time 2025 says so so in an 8 day hour shift i get i go home with 20 but i never lost hope in america and about i never felt i need to i needed to go back so today look at it i am running for congress win or lose i have put my name out there i have stepped forward to say i m ready to take the fight on your behalf so that we can have a better country so what is going on in america today should not be discouraging but it should enable us and then embolden us to say heck now we re not gonna allow this paid for by akba for congress,no words,no topic
16,https://transparencyreport.google.com/political-ads/library/advertiser/AR64208008728543232/creative/CR545108006438699008,Ad Empower Network,≤ 10k,≤ 100,S7h_kltZrNc,True,hey y all lee bratcher president of texas blockchain council i m here with representative cody harris of palestine texas uh we actually just stepped away from a lively and spirited uh networking event and happy hour that s happening downstairs i ve got 150 plus people here from the dfw metroplex some crypto education classes bitcoin 101 d5 taproot upgrade for more of the advanced audience but we stepped away for a minute just to talk about um the policy process in texas and why texas needs to be a leader in this space so representative harris you ve been in the legislature you served for for a number of years now and um you guys are are beginning to think about 2023 when the legislature comes back in in january so tell tell the audience a little bit about first of all why texas needs to lead in this space what can what can this industry do for the state of texas and why why you re here tonight what what has caught your attention about this space absolutely you know as you said looking forward to 2023 when the legislature goes back into its regular session we re poised to really take a a lead both nationally and worldwide uh on blockchain and cryptocurrency policy uh you know i m a guy from a town of 18 000 people so what am i doing up here in dallas at a at a blockchain convention well in in studying and looking into the whole industry i m wholly convinced that blockchain blockchain technology is here to stay cryptocurrency is here to stay um and i really believe we re just at the infancy of the entire industry and so you know as texans we pride ourselves on being uh you know the wild west gunslingers and that that s kind of we have that opportunity again to go out there and lead on this entire industry you know we ve been known as the oil and gas state uh you know so many different areas that we ve led in and as as leaders of the state we re constantly looking for areas to grow our portfolio for lack of a better word you know we never want to be in the situation that we were in the 80s when the oil and gas market tanked and the entire texas economy tanked right you know i m i m wholly convinced that that blockchain and cryptocurrency are um one of the main ways that we can protect against that again it s coming we need to be the ones at the forefront leading the world and setting the standard for how to do this well incorrectly i love it so i ve talked to one of your colleagues in the house uh representative cabriglione about this idea and i won t ask for a comment from you today i just kind of get your thoughts on the broader ecosystem so he and i have talked about potentially tokenizing the texas gold bullion depository so you know several years ago some of your colleagues passed some legislation i m assuming you voted for it if you didn t you could not tell the audience of course i did jio was the author yes yes i m sure you did i i wouldn t assume that so so we brought some gold to texas that we were paying new york to custody for us paying them a lot of money and we built a a bullion depository there in leander texas just north of austin what would it look like if texas were to be able to tokenize actually the governor we ve mentioned this to the governor before and he got kind of excited about it of course he doesn t make that kind of policy he signs it once you guys write it he signs it into law um it may not even take uh legislative action but i think it actually would as we dive into the policy to be able to tokenize that gold and have it be uh a texas coin traded on as a as a cryptocurrency but backed by gold the gold in the texas bullying deposits you and i haven t visited about this yet this first i ve heard of the idea and i absolutely love it i mean yes that s fantastic absolutely well i wasn t even looking for that comment i was just kind of broaching the the subject i think uh giovanni s excited about it we ll continue the conversation here s another question for you so talk speak to why this could be a bipartisan topic i mean we were just talking a few minutes ago about um you know the federal dc is broken right there s a lot of dissension polarization the texas legislature still gets things done and there s there s just some disagreements we ve seen that you know this last session but on things like this when it comes to communities flourishing jobs there s a lot of agreement between the r s and the d s that s right what the media portrays is that it s this constant right versus left battle um and that s true in a lot of cases but in reality i d say the majority you know we look at 4 000 bills a session yeah the majority of what we re seeing is an urban versus rural fight where it s left it s it s less of a left versus right fight so that s you know water policy flood mitigation infrastructure roads banking regulation go on down the list where it s not a heavy partisan issue that we re debating and it s been a while since we ve seen something new at the table that is truly nonpartisan and like you and i were talking about earlier this is entirely a non partisan issue it s something that we can all come together and say this is what s best for not only the state of texas but every single citizen in the state of texas and we ve got a lead on it let s do it i love it representative harris thanks for being here for having me appreciate it,"banking,continue,jobs,law,palestine,education,economy","continue with the folks,economic,education,foreign policy,governance"
17,https://transparencyreport.google.com/political-ads/library/advertiser/AR140325824329940992/creative/CR509694386175475712,Chad Crow,≤ 10k,≤ 100,7VLIZduCU0Y,True,hi i m dennis wilson i m a law and auto republican and i believe our district can play an important role in the fight to secure our texas borders that s why i need your help please take a minute and go to my website read about me and what i believe i think you ll like what you see then ask for a campaign sign volunteer to knock on doors or make phone calls or donate a few dollars to keep our campaign on track if we want to make real progress on the issues of border security then we need to start electing people who know how to keep texans safe and secure so please join my campaign today,"border security,donate,border,borders,law","donation,governance,immigration"
18,https://transparencyreport.google.com/political-ads/library/advertiser/AR447082524733079552/creative/CR8490669307854848,BRIXIUS,≤ 10k,≤ 100,NE7RMlHPqFg,True,i m david glasheen like other public school parents i m concerned about outside forces manipulating our children s education and undermining what we teach at home i oppose critical race theory as a lawmaker i will stand up to radical liberals who want to rewrite history instead of learning its lessons joe biden and other democrats want to use the classroom to undermine the values that you teach at home we can stop them but i need your help i m david glasheen and i m asking for your vote join team glasheen at glasheenfortexas com,"school,radical,values,stand up,education","education,establishment,polarizing"
19,https://transparencyreport.google.com/political-ads/library/advertiser/AR561782650029735936/creative/CR470584757575483392,J STREET,≤ 10k,≤ 100,gupv7z5jmcs,True,could not retrieve a transcript for the video this is most likely caused by no transcripts were found for any of the requested language codes en for this video gupv7z5jmcs transcripts are available in the following languages manually created none generated es spanish auto generated translatable translation languages af afrikaans sq albanian am amharic ar arabic hy armenian az azerbaijani bn bangla eu basque be belarusian bs bosnian bg bulgarian my burmese ca catalan ceb cebuano zh hans chinese simplified zh hant chinese traditional co corsican hr croatian cs czech da danish nl dutch en english eo esperanto et estonian fil filipino fi finnish fr french gl galician ka georgian de german el greek gu gujarati ht haitian creole ha hausa haw hawaiian iw hebrew hi hindi hmn hmong hu hungarian is icelandic ig igbo id indonesian ga irish it italian ja japanese jv javanese kn kannada kk kazakh km khmer rw kinyarwanda ko korean ku kurdish ky kyrgyz lo lao la latin lv latvian lt lithuanian lb luxembourgish mk macedonian mg malagasy ms malay ml malayalam mt maltese mi māori mr marathi mn mongolian ne nepali no norwegian ny nyanja or odia ps pashto fa persian pl polish pt portuguese pa punjabi ro romanian ru russian sm samoan gd scottish gaelic sr serbian sn shona sd sindhi si sinhala sk slovak sl slovenian so somali st southern sotho es spanish su sundanese sw swahili sv swedish tg tajik ta tamil tt tatar te telugu th thai tr turkish tk turkmen uk ukrainian ur urdu ug uyghur uz uzbek vi vietnamese cy welsh fy western frisian xh xhosa yi yiddish yo yoruba zu zulu if you are sure that the described cause is not responsible for this error and that a transcript should be retrievable please create an issue at please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error also make sure that there are no open issues which already describe your problem,"persian,estonian,turkish,khmer,kurdish",foreign policy
20,https://transparencyreport.google.com/political-ads/library/advertiser/AR409835984226615296/creative/CR432289867091673088,"Team Herschel, Inc.",≤ 10k,≤ 100,qN-vn2GF8wM,True,all right america we only need one more seat in the senate to take back america you can help us do it today and i think we do it with hershel walker in georgia he will fight for conservative values he ll fight for families he will fight against socialism he ll protect veterans and he will make you proud but we ve got to do one thing pitch in 5 10 25 today and let s see herschel walker take back georgia and help us take back the center,"values,socialism",polarizing
21,https://transparencyreport.google.com/political-ads/library/advertiser/AR279687823638921216/creative/CR550562408746188800,Glenn A. Hegar,1M-10M,1k-50k,Gv8EvPQSBxM,True,the biden administration is out of control and they are failing i m glenn hager i ll always fight to secure our border i distributed three billion dollars to add more law enforcement along the border and i m fighting to stop the green new deal and biden s attack on oil and gas producers in texas all levels of government should be open and accountable to texas taxpayers i ll always fight for our texas values glenn hager for texas comptroller,"taxpayers,green new deal,border,values,green new,law,new deal","economic,environment,governance,immigration,polarizing"
22,https://transparencyreport.google.com/political-ads/library/advertiser/AR447082524733079552/creative/CR378243373028343808,BRIXIUS,100k-1M,1k-50k,cPw_oRSRneE,True,music he s known as trump s man in texas but there s much more to agriculture commissioner sid miller he s opened international markets for texas products sid miller works to feed five million texas school children every day and he s fighting biden every step of the way sid miller trumps man in texas there was a great guy on television that i have to tell you about his name was sid miller from texas he s the conservative leader who fights for us,school,education
23,https://transparencyreport.google.com/political-ads/library/advertiser/AR152562838991273984/creative/CR516501737540943872,Beto for Texas,10k-100k,100-1k,8yjXXxXAJIs,True,mail in ballots are being rejected at an alarming rate all over the state of texas and that s because governor greg abbott and the republican legislature prioritize voter suppression making it harder for people to vote more than anything else in the state of texas that s why i need your help right now i m asking you to pitch in so that we have the resources to reach and educate voters about what it s going to take to safely vote in this upcoming election and to make sure that every ballot cast actually counts thank you,voter suppression,governance
24,https://transparencyreport.google.com/political-ads/library/advertiser/AR363743013681233920/creative/CR394678872840339456,Hohman for Congress,10k-100k,100-1k,ghQgO8duHyA,True,eric holman combat veteran decorated for valor conservative for congress i m eric holman as an air force combat controller i ve been in some tough fights but today america is under attack from within the left socialist woke mob is riding america from the inside and leaving our defenseless to the outside that s why i m running for congress to secure the border secure your vote stand with law enforcement and against vaccine mandates and because neutralizing threats to america well that s my specialty i m eric holman and i approve this message,"secure the border,border,vaccine,law,vaccine mandates","covid,governance,immigration"
