,ad_id,ad_url,0,text
137,CR138082751889801216,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR138082751889801216,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR138082751889801216&hl=en,"""Sports Are About Fairness. It Is Unfair For Men To Compete Against Females. Donate Now."",""Caitlyn Will Bravely Stand Up For What Is Fair. Stand With Her Now. Donate Today!"
138,CR149386830934966272,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR149386830934966272,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR149386830934966272&hl=en,"""Democrats Have Been In Charge Of CA For Too Long. Donate Now To Shake Up California."",""Caitlyn Knows Special Interests Rule Sacramento. Help Us Defend Everyday Californians."
139,CR217168424252473344,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR217168424252473344,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR217168424252473344&hl=en,"""Urgent: Caitlyn Needs Your Help To Win CA. Every Dollar Helps. Join The Team."",""We Need Caitlyn. Donate Now to Save California."
140,CR81832836524408832,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR81832836524408832,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR81832836524408832&hl=en,"""California Has Been Ruled By One Party For Too Long! Donate To End The Democrat Reign."",""Caitlyn Will Put People Before Politics And Special Interests. Donate Now."
141,CR223142620681994240,https://transparencyreport.google.com/political-ads/library/advertiser/AR532605081762136064/creative/CR223142620681994240,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR532605081762136064&creative_id=CR223142620681994240&hl=en,"""Senator John Cornyn Created The Emergency Senate Majority Fund."",""Chip In $20 Now To Help Him Restore The GOP Majority Now."
142,CR407208013997277184,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR407208013997277184,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR407208013997277184&hl=en,"""Caitlyn Is The Change California Needs. Donate Now. Don't Wait!"",""No Time To Waste. Donate To Caitlyn Jenner For Governor."
143,CR25898893313048576,https://transparencyreport.google.com/political-ads/library/advertiser/AR267112502993616896/creative/CR25898893313048576,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR267112502993616896&creative_id=CR25898893313048576&hl=en,"""President Biden has smart solutions that will ensure order and justice."",""Republicans are playing games, obstructing progress. Tell them: work with President Biden."
144,CR112530651416100864,https://transparencyreport.google.com/political-ads/library/advertiser/AR389693240443404288/creative/CR112530651416100864,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR389693240443404288&creative_id=CR112530651416100864&hl=en,"""If enough of us join together, we can change Texas – and the country – for the better."",""Powered by People will spend 2021 fighting to expand access to the ballot box for Texans."
145,CR263325716228079616,https://transparencyreport.google.com/political-ads/library/advertiser/AR63171272342765568/creative/CR263325716228079616,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR63171272342765568&creative_id=CR263325716228079616&hl=en,"""Vote for a Brighter Future !"",""Election Day: MARCH 1"
146,CR266153866293149696,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR266153866293149696,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR266153866293149696&hl=en,"""Donate To The Official Caitlyn For Governor Site Now. California Needs Your Support!"",""California Is Worth Fighting For. Caitlyn Jenner Will Put The People First!"
147,CR429845858901557248,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR429845858901557248,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR429845858901557248&hl=en,"""Californians Deserve Better From Their Governor. Caitlyn Will Fix It. Donate Now."",""Gavin Newsom Orders Us To Stay Home While Dining With Lobbyists. Donate Now To Stop Him."
148,CR113230284408750080,https://transparencyreport.google.com/political-ads/library/advertiser/AR75512637529522176/creative/CR113230284408750080,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR75512637529522176&creative_id=CR113230284408750080&hl=en,"""As your senator, I describe my job in three words: listen, learn, lead."",""True representative government begins with listening, listening to your experiences, obser"
149,CR142274158934360064,https://transparencyreport.google.com/political-ads/library/advertiser/AR234519885969883136/creative/CR142274158934360064,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR234519885969883136&creative_id=CR142274158934360064&hl=en,"""I'm campaigning for voter access in the face of statewide voter suppression."",""Let's make sure Travis County has the shortest lines and highest turnout in Texas!"
150,CR230125069274185728,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR230125069274185728,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR230125069274185728&hl=en,"""Sports Are About Fairness. It Is Unfair For Men To Compete Against Females. Donate Now."",""Caitlyn Will Do What Is Right. Let's Unseat Gavin Newsom. Donate Now."
151,CR236528624994353152,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR236528624994353152,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR236528624994353152&hl=en,"""Sports Are About Fairness. It Is Unfair For Men To Compete Against Females. Donate Now."",""Caitlyn Will Bravely Stand Up For What Is Fair. Stand With Her Now. Donate Today!"
152,CR354410565143101440,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR354410565143101440,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR354410565143101440&hl=en,"""Gavin Newsom Is A Disaster! Caitlyn Is The Only Outsider Who Can Defeat Him. Chip In Now!"",""Caitlyn Will Take On The Sacramento Politicians. She Will Fight For Us. Donate Now."
153,CR453339123852247040,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR453339123852247040,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR453339123852247040&hl=en,"""California Is Worth Fighting For! Caitlyn Will Put People Before Politics."",""Caitlyn Jenner Is In! Donate To Support Her Campaign For Governor."
154,CR537377546342236160,https://transparencyreport.google.com/political-ads/library/advertiser/AR369093683938590720/creative/CR537377546342236160,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR369093683938590720&creative_id=CR537377546342236160&hl=en,"""While Texans were without power and water in freezing temperatures, Ted Cruz fled."",""Texans can't trust him so we're fighting to get him out of the Senate. Chip in to help us."
155,CR431942627575726080,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR431942627575726080,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR431942627575726080&hl=en,"""It Would Not Have Been Fair For Caitlyn To Compete Against Women In The Olympics."",""Men Compete Against Women Is About Fairness. Sports Are About Fairness Not Equality."
156,CR439907008770998272,https://transparencyreport.google.com/political-ads/library/advertiser/AR570119765666824192/creative/CR439907008770998272,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR570119765666824192&creative_id=CR439907008770998272&hl=en,"""Texas"
157,CR49017362237620224,https://transparencyreport.google.com/political-ads/library/advertiser/AR465982957815857152/creative/CR49017362237620224,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR465982957815857152&creative_id=CR49017362237620224&hl=en,"""Lydia has the experience to stand up for what’s right for our children and schools"",""Fighting quality public schools, affordable health care, and good jobs for all Texans"
158,CR487913335707140096,https://transparencyreport.google.com/political-ads/library/advertiser/AR194446432348930048/creative/CR487913335707140096,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR194446432348930048&creative_id=CR487913335707140096&hl=en,"""Are You Sick Of Censorship?"",""Tell Us If You're Done With Big Tech Controlling Our Free Speech."
159,CR20558702775894016,https://transparencyreport.google.com/political-ads/library/advertiser/AR389693240443404288/creative/CR20558702775894016,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR389693240443404288&creative_id=CR20558702775894016&hl=en,"""Can you chip in a few dollars to support our organizing work?"",""Powered by People grassroots volunteers are doing the critical work that wins elections."
160,CR107709842684116992,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR107709842684116992,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR107709842684116992&hl=en,"""Caitlyn Supports Trans Rights. Sports Should Be Fair. Boys Can't Compete Against Girls."",""Caitlyn Will Now Lie To Appease Hollywood. Step Up At This Critical Moment. Donate Now."
161,CR416801046791192576,https://transparencyreport.google.com/political-ads/library/advertiser/AR75512637529522176/creative/CR416801046791192576,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR75512637529522176&creative_id=CR416801046791192576&hl=en,"""As your senator, I describe my job in three words: listen, learn, lead."",""True representative government begins with listening, listening to your experiences, obser"
162,CR52317615107866624,https://transparencyreport.google.com/political-ads/library/advertiser/AR234519885969883136/creative/CR52317615107866624,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR234519885969883136&creative_id=CR52317615107866624&hl=en,"""I'm campaigning for voter access in the face of statewide voter suppression."",""Let's make sure Travis County has the shortest lines and highest turnout in Texas!"
163,CR318381768124137472,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR318381768124137472,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR318381768124137472&hl=en,"""Fed Up With One-Party Leadership In CA? Chip In To Fight For Everyday Californians."",""Gavin Newsom Doesn't Offer Solutions, But Caitlyn Will! CA Deserves Better. Donate Now."
164,CR408603844008738816,https://transparencyreport.google.com/political-ads/library/advertiser/AR321740226391179264/creative/CR408603844008738816,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR321740226391179264&creative_id=CR408603844008738816&hl=en,"""Dan Rodimer will fight back agains Biden and Pelosi and stand up for our second amendment."",""Republican Big Dan Rodimer (TX-06) is running in Texas's Congressional District 6"
165,CR228912857704562688,https://transparencyreport.google.com/political-ads/library/advertiser/AR532605081762136064/creative/CR228912857704562688,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR532605081762136064&creative_id=CR228912857704562688&hl=en,"""Senator Cornyn Is Helping His Senate GOP Colleagues Take Back The Senate In 2022"",""It's Never Too Early To Join The Fight. Chip In $20 Now. Help Save The Senate."
166,CR163429793444921344,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR163429793444921344,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR163429793444921344&hl=en,"""Newsom Recall Is Official! Caitlyn Can Fix California. Donate Now."",""Did You See The News? Gavin Newsom Will Be Recalled! Caitlyn Can Fix CA. Chip In $5."
167,CR194487698394710016,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR194487698394710016,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR194487698394710016&hl=en,"""Newsom Recall Is Official! Caitlyn Can Fix California. Donate Now."",""Did You See The News? Gavin Newsom Will Be Recalled! Caitlyn Can Fix CA. Chip In $5."
168,CR67626046781915136,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR67626046781915136,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR67626046781915136&hl=en,"""It Would Not Have Been Fair For Caitlyn To Compete Against Women In The Olympics."",""Men Compete Against Women Is About Fairness. Sports Are About Fairness Not Equality."
169,CR530763021828489216,https://transparencyreport.google.com/political-ads/library/advertiser/AR20230223677095936/creative/CR530763021828489216,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR20230223677095936&creative_id=CR530763021828489216&hl=en,"""Democrats don't support conservative Hispanic values, so Latinos are leaving the party."",""Support a Pro-Life, Pro-2A, Pro-God, Latina Republican. Donate to Monica for Congress!"
170,CR519547109871976448,https://transparencyreport.google.com/political-ads/library/advertiser/AR279687823638921216/creative/CR519547109871976448,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR279687823638921216&creative_id=CR519547109871976448&hl=en,"""Hegar will stand up for the tax-payer and fight for government transparency. Learn More!"
171,CR48688058505101312,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR48688058505101312,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR48688058505101312&hl=en,"""CA Has Had Enough Of Newsom. Caitlyn Can Take Back Our State. Donate Now."",""Help Take Back California. Newsom Is A Disaster! Donate To Make CA Red."
172,CR519776014448984064,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR519776014448984064,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR519776014448984064&hl=en,"""Newsom Recall Is Official! Caitlyn Can Fix California. Donate Now."",""Did You See The News? Gavin Newsom Will Be Recalled! Caitlyn Can Fix CA. Chip In $5."
173,CR524891767175118848,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR524891767175118848,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR524891767175118848&hl=en,"""Gavin Newsom Is A Disaster! Caitlyn Is The Only Outsider Who Can Defeat Him. Chip In Now!"",""Caitlyn Will Take On The Sacramento Politicians. She Will Fight For Us. Donate Now."
174,CR29138535604813824,https://transparencyreport.google.com/political-ads/library/advertiser/AR63171272342765568/creative/CR29138535604813824,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR63171272342765568&creative_id=CR29138535604813824&hl=en,"""Election Day: MARCH 1"",""Vote for a Brighter Future !"
175,CR308855049625272320,https://transparencyreport.google.com/political-ads/library/advertiser/AR369093683938590720/creative/CR308855049625272320,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR369093683938590720&creative_id=CR308855049625272320&hl=en,"""Time and again Cruz has failed Texans: from downplaying COVID-19 to fleeing Texas"",""Texans deserve better; join us to hold him accountable."
176,CR401698361230491648,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR401698361230491648,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR401698361230491648&hl=en,"""Democrats Have Ruled For Too Long. Support Caitlyn And Donate To Take Back California!"",""Our Voices Have Been Heard. Caitlyn Will Shake Up Sacramento. Donate Now."
177,CR55343402388029440,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR55343402388029440,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR55343402388029440&hl=en,"""Caitlyn Is An Outsider. Sacramento Special Interests Have No Power Over Her. Donate Now."",""Drain The CA Swamp! Newsom Is Controlled By Special Interests. Caitlyn Is Not. Donate Now."
178,CR11792640165019648,https://transparencyreport.google.com/political-ads/library/advertiser/AR75512637529522176/creative/CR11792640165019648,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR75512637529522176&creative_id=CR11792640165019648&hl=en,"""As your senator, I describe my job in three words: listen, learn, lead."",""True representative government begins with listening, listening to your experiences, obser"
179,CR247980382195023872,https://transparencyreport.google.com/political-ads/library/advertiser/AR437541409503838208/creative/CR247980382195023872,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR437541409503838208&creative_id=CR247980382195023872&hl=en,"""Beth Van Duyne is a fighter in Congress against Nancy Pelosi and the Radical Left."
180,CR567113975754391552,https://transparencyreport.google.com/political-ads/library/advertiser/AR276637125548441600/creative/CR567113975754391552,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR276637125548441600&creative_id=CR567113975754391552&hl=en,"""The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism."",""The Republican Party Is Freedom's Last Firewall. Donate To Our Cause To Stop Socialism."
181,CR364304864123027456,https://transparencyreport.google.com/political-ads/library/advertiser/AR279687823638921216/creative/CR364304864123027456,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR279687823638921216&creative_id=CR364304864123027456&hl=en,"""Hegar will stand up for the tax-payer and fight for government transparency. Learn More!"
182,CR38146490773798912,https://transparencyreport.google.com/political-ads/library/advertiser/AR369093683938590720/creative/CR38146490773798912,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR369093683938590720&creative_id=CR38146490773798912&hl=en,"""Time and again Cruz has failed Texans: from downplaying COVID-19 to fleeing Texas"",""Texans deserve better; we're fighting to get him out of the Senate. Chip in."
183,CR356282758567297024,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR356282758567297024,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR356282758567297024&hl=en,"""Californians Deserve Better From Their Governor. Caitlyn Will Fix It. Donate Now."",""Gavin Newsom Orders Us To Stay Home While Dining With Lobbyists. Donate Now To Stop Him."
184,CR206511407800254464,https://transparencyreport.google.com/political-ads/library/advertiser/AR465982957815857152/creative/CR206511407800254464,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR465982957815857152&creative_id=CR206511407800254464&hl=en,"""A mom, small business owner, and community leader, Lydia has always fought for us"",""She'll fight for affordable healthcare, education, and good jobs for all Texas families."
185,CR469673537313964032,https://transparencyreport.google.com/political-ads/library/advertiser/AR207186026903371776/creative/CR469673537313964032,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR207186026903371776&creative_id=CR469673537313964032&hl=en,"""Shelley Barineau is a Constitutional Conservative, running for Texas State House."",""Committed to securing our border, reducing crime, banning CRT \u0026 protecting your 2A right."
186,CR87249992875507712,https://transparencyreport.google.com/political-ads/library/advertiser/AR267112502993616896/creative/CR87249992875507712,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR267112502993616896&creative_id=CR87249992875507712&hl=en,"""President Biden is ready to make investments in securing the border."",""Republicans are playing games, obstructing progress. Tell them: work with President Biden."
187,CR531880537959170048,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR531880537959170048,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR531880537959170048&hl=en,"""Democrats Have Ruled For Too Long. Support Caitlyn And Donate To Take Back California!"",""Our Voices Have Been Heard. Caitlyn Will Shake Up Sacramento. Donate Now."
188,CR60536395806015488,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR60536395806015488,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR60536395806015488&hl=en,"""Sports Are About Fairness. It Is Unfair For Men To Compete Against Females. Donate Now."",""Caitlyn Will Bravely Stand Up For What Is Fair. Stand With Her Now. Donate Today!"
189,CR429302562718482432,https://transparencyreport.google.com/political-ads/library/advertiser/AR194446432348930048/creative/CR429302562718482432,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR194446432348930048&creative_id=CR429302562718482432&hl=en,"""Tell Us Who Was Tougher on China: Biden Or Trump?"",""Don't Wait! The Poll Expires In 30 Minutes! Respond Right Now."
190,CR322111311565553664,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR322111311565553664,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR322111311565553664&hl=en,"""Newsom Recall Is Official! Caitlyn Can Fix California. Donate Now."",""Did You See The News? Gavin Newsom Will Be Recalled! Caitlyn Can Fix CA. Chip In $5."
191,CR390439362162065408,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR390439362162065408,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR390439362162065408&hl=en,"""Caitlyn Is An Outsider. Sacramento Special Interests Have No Power Over Her. Donate Now."",""Drain The CA Swamp! Newsom Is Controlled By Special Interests. Caitlyn Is Not. Donate Now."
192,CR521464864309248000,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR521464864309248000,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR521464864309248000&hl=en,"""Stand with Caitlyn And Get Your Caitlyn For CA Bumper Sticker! Buy Now."",""Shop The First Collection Of Exclusive Caitlyn Jenner For Governor Merch. Show Your Pride!"
193,CR39048640064389120,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR39048640064389120,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR39048640064389120&hl=en,"""California Is Worth Fighting For! Caitlyn Will Put People Before Politics."",""Caitlyn Jenner Is In! Donate To Support Her Campaign For Governor."
194,CR443876245747269632,https://transparencyreport.google.com/political-ads/library/advertiser/AR339871241852682240/creative/CR443876245747269632,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR339871241852682240&creative_id=CR443876245747269632&hl=en,"""Greg Abbott wants control over our bodies"",""Our laws should support and safeguard Texans’ health"
195,CR426911262367023104,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR426911262367023104,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR426911262367023104&hl=en,"""Caitlyn Is An Outsider. Sacramento Special Interests Have No Power Over Her. Donate Now."",""Drain The CA Swamp! Newsom Is Controlled By Special Interests. Caitlyn Is Not. Donate Now."
196,CR62157075945357312,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR62157075945357312,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR62157075945357312&hl=en,"""The Only Place To Shop For Official Caitlyn Merchandise. Browse T-Shirts, Hats, And More."",""Support Caitlyn Jenner With Official Caitlyn Merchandise."
197,CR437302815480610816,https://transparencyreport.google.com/political-ads/library/advertiser/AR295110741961211904/creative/CR437302815480610816,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR295110741961211904&creative_id=CR437302815480610816&hl=en,"""Subscribe to my newsletter today to keep up with the action in TX and DC."",""Veterans issues, taxes, government spending and more — my office is here to help!"
198,CR166429055007064064,https://transparencyreport.google.com/political-ads/library/advertiser/AR75512637529522176/creative/CR166429055007064064,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR75512637529522176&creative_id=CR166429055007064064&hl=en,"""As your senator, I describe my job in three words: listen, learn, lead."",""True representative government begins with listening, listening to your experiences, obser"
199,CR367006639070380032,https://transparencyreport.google.com/political-ads/library/advertiser/AR234519885969883136/creative/CR367006639070380032,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR234519885969883136&creative_id=CR367006639070380032&hl=en,"""I'm campaigning for voter access in the face of statewide voter suppression."",""Let's make sure Travis County has the shortest lines and highest turnout in Texas!"
200,CR526544608029573120,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR526544608029573120,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR526544608029573120&hl=en,"""Newsom Recall Is Official! Caitlyn Can Fix California. Donate Now."",""Did You See The News? Gavin Newsom Will Be Recalled! Caitlyn Can Fix CA. Chip In $5."
201,CR20667554427043840,https://transparencyreport.google.com/political-ads/library/advertiser/AR465982957815857152/creative/CR20667554427043840,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR465982957815857152&creative_id=CR20667554427043840&hl=en,"""A mom, small business owner, and community leader, Lydia has always fought for us"",""In Washington, she will work with anyone to give every Texan a fair shot."
202,CR395267386439106560,https://transparencyreport.google.com/political-ads/library/advertiser/AR234519885969883136/creative/CR395267386439106560,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR234519885969883136&creative_id=CR395267386439106560&hl=en,"""I'm campaigning for voter access in the face of statewide voter suppression."",""Let's make sure Travis County has the shortest lines and highest turnout in Texas!"
203,CR237940397924417536,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR237940397924417536,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR237940397924417536&hl=en,"""Gavin Newsom Is A Disaster! Caitlyn Is The Only Outsider Who Can Defeat Him. Chip In Now!"",""Caitlyn Will Take On The Sacramento Politicians. She Will Fight For Us. Donate Now."
204,CR339117457912365056,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR339117457912365056,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR339117457912365056&hl=en,"""Caitlyn Is An Outsider. Sacramento Special Interests Have No Power Over Her. Donate Now."",""Drain The CA Swamp! Newsom Is Controlled By Special Interests. Caitlyn Is Not. Donate Now."
205,CR257067502201208832,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR257067502201208832,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR257067502201208832&hl=en,"""Californians Deserve Leadership Who Is Accountable To Them. Caitlyn Will Be. Chip In Now."",""Caitlyn Will Fight For You! She Is An Outsider And A Proven Winner. Donate Now."
206,CR297200501248753664,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR297200501248753664,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR297200501248753664&hl=en,"""CA Has Had Enough Of Newsom. Caitlyn Can Take Back Our State. Donate Now."",""Help Take Back California. Newsom Is A Disaster! Donate To Make CA Red."
207,CR123945643696717824,https://transparencyreport.google.com/political-ads/library/advertiser/AR295110741961211904/creative/CR123945643696717824,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR295110741961211904&creative_id=CR123945643696717824&hl=en,"""Subscribe to my newsletter today to keep up with the action in TX and DC."",""Veterans issues, taxes, government spending and more — my office is here to help!"
208,CR19876455810859008,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR19876455810859008,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR19876455810859008&hl=en,"""Newsom Recall Is Official! Caitlyn Can Fix California. Donate Now."",""Did You See The News? Gavin Newsom Will Be Recalled! Caitlyn Can Fix CA. Chip In $5."
